"site","year","doy","t_mean"
"Bellay",1982,61,0.758067583665252
"Bellay",1982,62,33.6170815117657
"Bellay",1982,63,27.7712206915021
"Bellay",1982,64,33.0377043783665
"Bellay",1982,65,8.21217449381948
"Bellay",1982,66,35.5177490506321
"Bellay",1982,67,38.9575216919184
"Bellay",1982,68,39.3874332401901
"Bellay",1982,69,29.2919410113245
"Bellay",1982,70,12.8762135561556
"Bellay",1982,71,16.4088368136436
"Bellay",1982,72,39.6789051499218
"Bellay",1982,73,21.426616339013
"Bellay",1982,74,38.2446655724198
"Bellay",1982,75,4.35248570516706
"Bellay",1982,76,37.0814149174839
"Bellay",1982,77,22.4944602232426
"Bellay",1982,78,33.65468127653
"Bellay",1982,79,25.1499168854207
"Bellay",1982,80,39.3116237968206
"Bellay",1982,81,23.7169030401856
"Bellay",1982,82,1.68680208735168
"Bellay",1982,83,2.11850659921765
"Bellay",1982,84,4.05643916688859
"Bellay",1982,85,19.1323356796056
"Bellay",1982,86,33.0320642422885
"Bellay",1982,87,9.52957173809409
"Bellay",1982,88,37.2624516766518
"Bellay",1982,89,28.250395944342
"Bellay",1982,90,36.6607598681003
"Bellay",1982,91,31.1569103784859
"Bellay",1982,92,27.4142687208951
"Bellay",1982,93,28.4705178719014
"Bellay",1982,94,35.1497847121209
"Bellay",1982,95,18.4196037426591
"Bellay",1982,96,19.5418426673859
"Bellay",1982,97,33.1035468634218
"Bellay",1982,98,8.78498052246869
"Bellay",1982,99,0.756810251623392
"Bellay",1982,100,19.4607125408947
"Bellay",1982,101,14.1151044517756
"Bellay",1982,102,30.4535870812833
"Bellay",1982,103,37.9936577007174
"Bellay",1982,104,13.8368194550276
"Bellay",1982,105,19.8402253445238
"Bellay",1982,106,19.36613089405
"Bellay",1982,107,0.079680560156703
"Bellay",1982,108,38.5226962342858
"Bellay",1982,109,36.2408951856196
"Bellay",1982,110,39.2238209024072
"Bellay",1982,111,0.0461348984390497
"Bellay",1982,112,24.0823526401073
"Bellay",1982,113,7.28906552307308
"Bellay",1982,114,29.0121228713542
"Bellay",1982,115,38.1615525204688
"Bellay",1982,116,27.805943377316
"Bellay",1982,117,24.08013693057
"Bellay",1982,118,20.4844450484961
"Bellay",1982,119,16.7235660925508
"Bellay",1982,120,32.8048998955637
"Bellay",1982,121,32.1322824805975
"Bellay",1982,122,17.2719321679324
"Bellay",1982,123,20.5840713623911
"Bellay",1982,124,6.00048146210611
"Bellay",1982,125,29.5900889206678
"Bellay",1982,126,16.2758236564696
"Bellay",1982,127,21.2330492120236
"Bellay",1982,128,21.9584797415882
"Bellay",1982,129,16.6480558272451
"Bellay",1982,130,14.1827630903572
"Bellay",1982,131,19.3777364399284
"Bellay",1982,132,18.2462988980114
"Bellay",1982,133,37.8300516586751
"Bellay",1982,134,6.32906823419034
"Bellay",1982,135,14.3615263793617
"Bellay",1982,136,12.5556403491646
"Bellay",1982,137,29.8579007480294
"Bellay",1982,138,13.005132926628
"Bellay",1982,139,35.4664157796651
"Bellay",1982,140,7.23204080015421
"Bellay",1982,141,34.3591253552586
"Bellay",1982,142,14.5175007265061
"Bellay",1982,143,15.8744284324348
"Bellay",1982,144,24.5877650100738
"Bellay",1982,145,12.3059748671949
"Bellay",1982,146,37.5063401926309
"Bellay",1982,147,37.8597750328481
"Bellay",1982,148,12.7162337861955
"Bellay",1982,149,29.0230591595173
"Bellay",1982,150,38.4743748605251
"Bellay",1982,151,16.384647404775
"Bellay",1982,152,3.48977768793702
"Bellay",1982,153,11.2652108538896
"Bellay",1982,154,24.190306244418
"Bellay",1982,155,11.0878818482161
"Bellay",1982,156,35.0115038920194
"Bellay",1982,157,25.6770827900618
"Bellay",1982,158,23.7833420559764
"Bellay",1982,159,11.6533089336008
"Bellay",1982,160,38.6388218775392
"Bellay",1982,161,28.2759072445333
"Bellay",1982,162,15.1085992157459
"Bellay",1982,163,0.258050160482526
"Bellay",1982,164,21.6039378754795
"Bellay",1982,165,14.8814373463392
"Bellay",1982,166,26.4868917316198
"Bellay",1982,167,18.1608790159225
"Bellay",1982,168,32.0634719636291
"Bellay",1982,169,37.3023787047714
"Bellay",1982,170,31.2432211451232
"Bellay",1982,171,14.6232084650546
"Bellay",1982,172,35.0637507904321
"Bellay",1982,173,26.0251632705331
"Bellay",1982,174,33.1479084026068
"Bellay",1982,175,18.0819309875369
"Bellay",1982,176,38.6079578101635
"Bellay",1982,177,10.3361823968589
"Bellay",1982,178,8.12371696345508
"Bellay",1982,179,16.8094407394528
"Bellay",1982,180,4.36768537387252
"Bellay",1982,181,11.1155262030661
"Bellay",1982,182,30.0725497212261
"Bellay",1982,183,29.2394277732819
"Bellay",1982,184,38.7311023287475
"Bellay",1982,185,19.4812989328057
"Bellay",1982,186,37.6771749276668
"Bellay",1982,187,6.50746244937181
"Bellay",1982,188,14.0920524299145
"Bellay",1982,189,9.08693365752697
"Bellay",1982,190,11.240220470354
"Bellay",1982,191,13.5700610093772
"Bellay",1982,192,10.4742943868041
"Bellay",1982,193,16.7953190766275
"Bellay",1982,194,2.80741672031581
"Bellay",1982,195,5.33498377539217
"Bellay",1982,196,11.2049826793373
"Bellay",1982,197,26.5204344503582
"Bellay",1982,198,26.7827974725515
"Bellay",1982,199,0.150398593395948
"Bellay",1982,200,6.87232003547251
"Bellay",1982,201,19.0059780143201
"Bellay",1982,202,2.57987149991095
"Bellay",1982,203,33.5287251230329
"Bellay",1982,204,32.5335844792426
"Bellay",1982,205,4.01718722656369
"Bellay",1982,206,12.1292854752392
"Bellay",1982,207,13.525935811922
"Bellay",1982,208,29.2778923362494
"Bellay",1982,209,3.50981583818793
"Bellay",1982,210,39.579401910305
"Bellay",1982,211,9.51669694855809
"Bellay",1982,212,9.66297053731978
"Bellay",1982,213,36.4660853613168
"Bellay",1982,214,2.08612766116858
"Bellay",1982,215,22.7947625983506
"Bellay",1982,216,4.4255808647722
"Bellay",1982,217,34.2717356141657
"Bellay",1982,218,3.16308299079537
"Bellay",1982,219,39.0706881601363
"Bellay",1982,220,14.8164133448154
"Bellay",1982,221,26.6562780644745
"Bellay",1982,222,32.2960462421179
"Bellay",1982,223,34.4777697231621
"Bellay",1982,224,31.1406558565795
"Bellay",1982,225,26.0581162478775
"Bellay",1982,226,39.673872673884
"Bellay",1982,227,9.43310802802444
"Bellay",1982,228,21.9749946985394
"Bellay",1982,229,6.04457849636674
"Bellay",1982,230,12.1274636127055
"Bellay",1982,231,0.0889657530933619
"Bellay",1982,232,11.2288233358413
"Bellay",1982,233,24.2576207406819
"Bellay",1982,234,14.5627348963171
"Bellay",1982,235,34.5900579728186
"Bellay",1982,236,11.1283003352582
"Bellay",1982,237,1.6801624186337
"Bellay",1982,238,5.5022107437253
"Bellay",1982,239,25.9787413012236
"Bellay",1982,240,18.8734836410731
"Bellay",1982,241,17.8075622208416
"Bellay",1982,242,39.3201488815248
"Bellay",1982,243,28.2741711847484
"Bellay",1982,244,14.5641700457782
"Bellay",1982,245,18.4605214558542
"Bellay",1982,246,32.0003732573241
"Bellay",1982,247,4.05030302703381
"Bellay",1982,248,1.13523859530687
"Bellay",1982,249,16.1637283768505
"Bellay",1982,250,0.415327465161681
"Bellay",1982,251,0.916772745549679
"Bellay",1982,252,34.8076081927866
"Bellay",1982,253,22.7409679722041
"Bellay",1982,254,19.9777881894261
"Bellay",1982,255,11.2013344746083
"Bellay",1982,256,1.59955590032041
"Bellay",1982,257,21.1012015491724
"Bellay",1982,258,3.971689902246
"Bellay",1982,259,33.3689343184233
"Bellay",1982,260,30.7183524034917
"Bellay",1982,261,23.2288707513362
"Bellay",1982,262,12.7383637428284
"Bellay",1982,263,2.91025010868907
"Bellay",1982,264,13.490832131356
"Bellay",1982,265,27.5146978534758
"Bellay",1982,266,7.99348499625921
"Bellay",1982,267,28.1274999864399
"Bellay",1982,268,35.5629959143698
"Bellay",1982,269,20.8033661916852
"Bellay",1982,270,30.8530127070844
"Bellay",1982,271,25.4867063835263
"Bellay",1982,272,0.0991840939968824
"Bellay",1982,273,9.93121643550694
"Bellay",1982,274,3.73902606777847
"Bellay",1982,275,20.6186341680586
"Bellay",1982,276,28.3375213295221
"Bellay",1982,277,8.34912511520088
"Bellay",1982,278,4.15485117584467
"Bellay",1982,279,3.17970189265907
"Bellay",1982,280,2.76123551651835
"Bellay",1982,281,27.0533414930105
"Bellay",1982,282,9.31886948645115
"Bellay",1982,283,0.178410308435559
"Bellay",1982,284,30.9330929256976
"Bellay",1982,285,12.1239593625069
"Bellay",1982,286,36.1448200698942
"Bellay",1982,287,23.7408195901662
"Bellay",1982,288,35.0042977090925
"Bellay",1982,289,7.1508932672441
"Bellay",1982,290,9.06086293049157
"Bellay",1982,291,32.1589292772114
"Bellay",1982,292,36.2159866187721
"Bellay",1982,293,22.4610848072916
"Bellay",1982,294,31.1391838081181
"Bellay",1982,295,18.9680321142077
"Bellay",1982,296,37.0276581589133
"Bellay",1982,297,7.3479902651161
"Bellay",1982,298,38.177452320233
"Bellay",1982,299,22.6559027656913
"Bellay",1982,300,4.07552498392761
"Bellay",1982,301,34.4865576177835
"Bellay",1982,302,39.3562861066312
"Bellay",1982,303,30.2192844264209
"Bellay",1982,304,34.3382309563458
"Bellay",1982,305,22.4364870786667
"Bellay",1982,306,22.4712311569601
"Bellay",1982,307,20.9710143785924
"Bellay",1982,308,2.48139090836048
"Bellay",1982,309,19.497103234753
"Bellay",1982,310,39.6269693225622
"Bellay",1982,311,30.9514594916254
"Bellay",1982,312,8.45523204654455
"Bellay",1982,313,29.2791333049536
"Bellay",1982,314,39.8795006703585
"Bellay",1982,315,20.8786352071911
"Bellay",1982,316,23.7218874692917
"Bellay",1982,317,27.8859091922641
"Bellay",1982,318,15.7990721333772
"Bellay",1982,319,30.8650553412735
"Bellay",1982,320,28.1718377675861
"Bellay",1982,321,15.4938847292215
"Bellay",1982,322,22.3609690275043
"Bellay",1982,323,4.32918377220631
"Bellay",1982,324,8.55113076046109
"Bellay",1982,325,0.591180492192507
"Bellay",1982,326,33.6360104940832
"Bellay",1982,327,3.95943314768374
"Bellay",1982,328,7.9619037732482
"Bellay",1982,329,2.33942595310509
"Bellay",1982,330,1.19729340076447
"Bellay",1982,331,24.5655264239758
"Bellay",1982,332,16.3663090206683
"Bellay",1982,333,4.35953661799431
"Bellay",1982,334,2.99431356601417
"Bellay",1982,335,36.7404667846859
"Bellay",1982,336,35.6457276828587
"Bellay",1982,337,14.8451864905655
"Bellay",1982,338,6.10508042387664
"Bellay",1982,339,13.1463650334626
"Bellay",1982,340,17.5196571089327
"Bellay",1982,341,36.7422746494412
"Bellay",1982,342,14.3586496729404
"Bellay",1982,343,22.893845718354
"Bellay",1982,344,22.1725214179605
"Bellay",1982,345,24.515146156773
"Bellay",1982,346,17.1633857116103
"Bellay",1982,347,16.2708783335984
"Bellay",1982,348,15.7498598005623
"Bellay",1982,349,23.4363866783679
"Bellay",1982,350,31.4423153083771
"Bellay",1982,351,24.3155022803694
"Bellay",1982,352,21.2861916981637
"Bellay",1982,353,24.1193173639476
"Bellay",1982,354,32.7666525077075
"Bellay",1982,355,2.25315792486072
"Bellay",1982,356,25.6694153137505
"Bellay",1982,357,17.7479702234268
"Bellay",1982,358,1.48247580043972
"Bellay",1982,359,13.611894454807
"Bellay",1982,360,25.903488509357
"Bellay",1982,361,2.14842601679265
"Bellay",1982,362,22.6899803709239
"Bellay",1982,363,14.5040342211723
"Bellay",1982,364,33.2306201104075
"Bellay",1982,365,38.4561119787395
"Bellay",1983,1,17.2426206525415
"Bellay",1983,2,24.0769928600639
"Bellay",1983,3,38.7739285826683
"Bellay",1983,4,34.9230868835002
"Bellay",1983,5,4.74460462108254
"Bellay",1983,6,22.5503792054951
"Bellay",1983,7,39.8139727301896
"Bellay",1983,8,25.8284813445061
